Thread,Positivity Scores
307,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
308,"{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.34}"
309,"{'neg': 0.074, 'neu': 0.823, 'pos': 0.103, 'compound': 0.3676}"
310,"{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.765}"
311,"{'neg': 0.023, 'neu': 0.907, 'pos': 0.07, 'compound': 0.5267}"
312,"{'neg': 0.168, 'neu': 0.682, 'pos': 0.151, 'compound': -0.088}"
313,"{'neg': 0.0, 'neu': 0.923, 'pos': 0.077, 'compound': 0.3612}"
314,"{'neg': 0.15, 'neu': 0.816, 'pos': 0.034, 'compound': -0.8266}"
315,"{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.6597}"
316,"{'neg': 0.091, 'neu': 0.809, 'pos': 0.101, 'compound': 0.0807}"
317,"{'neg': 0.0, 'neu': 0.939, 'pos': 0.061, 'compound': 0.3939}"
318,"{'neg': 0.015, 'neu': 0.905, 'pos': 0.08, 'compound': 0.797}"
319,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
320,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.34}"
321,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
322,"{'neg': 0.06, 'neu': 0.842, 'pos': 0.098, 'compound': 0.3612}"
323,"{'neg': 0.031, 'neu': 0.803, 'pos': 0.167, 'compound': 0.9172}"
324,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
325,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
326,"{'neg': 0.0, 'neu': 0.604, 'pos': 0.396, 'compound': 0.7088}"
327,"{'neg': 0.045, 'neu': 0.921, 'pos': 0.034, 'compound': -0.1513}"
328,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
329,"{'neg': 0.065, 'neu': 0.785, 'pos': 0.151, 'compound': 0.4897}"
330,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
331,"{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.3612}"
332,"{'neg': 0.105, 'neu': 0.895, 'pos': 0.0, 'compound': -0.4019}"
333,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
334,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
335,"{'neg': 0.0, 'neu': 0.735, 'pos': 0.265, 'compound': 0.6597}"
336,"{'neg': 0.047, 'neu': 0.839, 'pos': 0.114, 'compound': 0.6124}"
337,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.368}"
338,"{'neg': 0.041, 'neu': 0.915, 'pos': 0.044, 'compound': 0.0387}"
339,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
340,"{'neg': 0.05, 'neu': 0.886, 'pos': 0.064, 'compound': 0.1531}"
341,"{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.6486}"
342,"{'neg': 0.027, 'neu': 0.91, 'pos': 0.062, 'compound': 0.4215}"
343,"{'neg': 0.0, 'neu': 0.935, 'pos': 0.065, 'compound': 0.4173}"
344,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.4019}"
345,"{'neg': 0.423, 'neu': 0.577, 'pos': 0.0, 'compound': -0.296}"
346,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
347,"{'neg': 0.103, 'neu': 0.723, 'pos': 0.174, 'compound': 0.2434}"
348,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.7464}"
349,"{'neg': 0.315, 'neu': 0.685, 'pos': 0.0, 'compound': -0.6808}"
350,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
351,"{'neg': 0.081, 'neu': 0.895, 'pos': 0.024, 'compound': -0.7378}"
352,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
353,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
354,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
355,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
356,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
357,"{'neg': 0.0, 'neu': 0.937, 'pos': 0.063, 'compound': 0.3612}"
358,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
359,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.9022}"
360,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
361,"{'neg': 0.0, 'neu': 0.908, 'pos': 0.092, 'compound': 0.504}"
362,"{'neg': 0.0, 'neu': 0.929, 'pos': 0.071, 'compound': 0.0387}"
363,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
364,"{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.9109}"
365,"{'neg': 0.132, 'neu': 0.735, 'pos': 0.132, 'compound': 0.0}"
366,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4019}"
367,"{'neg': 0.034, 'neu': 0.908, 'pos': 0.058, 'compound': 0.3164}"
368,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.4019}"
369,"{'neg': 0.0, 'neu': 0.901, 'pos': 0.099, 'compound': 0.6597}"
370,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
371,"{'neg': 0.056, 'neu': 0.944, 'pos': 0.0, 'compound': -0.5499}"
372,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
373,"{'neg': 0.0, 'neu': 0.911, 'pos': 0.089, 'compound': 0.1901}"
374,"{'neg': 0.542, 'neu': 0.458, 'pos': 0.0, 'compound': -0.7964}"
375,"{'neg': 0.0, 'neu': 0.914, 'pos': 0.086, 'compound': 0.5229}"
376,"{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.7269}"
377,"{'neg': 0.0, 'neu': 0.966, 'pos': 0.034, 'compound': 0.1901}"
378,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
379,"{'neg': 0.029, 'neu': 0.917, 'pos': 0.054, 'compound': 0.34}"
380,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
381,"{'neg': 0.0, 'neu': 0.79, 'pos': 0.21, 'compound': 0.8074}"
382,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
383,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
384,"{'neg': 0.0, 'neu': 0.921, 'pos': 0.079, 'compound': 0.3612}"
385,"{'neg': 0.0, 'neu': 0.892, 'pos': 0.108, 'compound': 0.5423}"
386,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
387,"{'neg': 0.101, 'neu': 0.899, 'pos': 0.0, 'compound': -0.4019}"
388,"{'neg': 0.232, 'neu': 0.628, 'pos': 0.14, 'compound': -0.2287}"
389,"{'neg': 0.0, 'neu': 0.672, 'pos': 0.328, 'compound': 0.6553}"
390,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
391,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
392,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.743}"
393,"{'neg': 0.0, 'neu': 0.773, 'pos': 0.227, 'compound': 0.9599}"
394,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
395,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
396,"{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.3612}"
397,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
398,"{'neg': 0.144, 'neu': 0.856, 'pos': 0.0, 'compound': -0.8228}"
399,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
400,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
401,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
402,"{'neg': 0.153, 'neu': 0.8, 'pos': 0.047, 'compound': -0.7457}"
403,"{'neg': 0.15, 'neu': 0.85, 'pos': 0.0, 'compound': -0.4588}"
404,"{'neg': 0.026, 'neu': 0.974, 'pos': 0.0, 'compound': -0.3595}"
405,"{'neg': 0.0, 'neu': 0.956, 'pos': 0.044, 'compound': 0.1253}"
406,"{'neg': 0.0, 'neu': 0.967, 'pos': 0.033, 'compound': 0.4329}"
407,"{'neg': 0.0, 'neu': 0.914, 'pos': 0.086, 'compound': 0.6652}"
408,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
409,"{'neg': 0.035, 'neu': 0.946, 'pos': 0.018, 'compound': -0.4019}"
410,"{'neg': 0.152, 'neu': 0.848, 'pos': 0.0, 'compound': -0.5267}"
411,"{'neg': 0.049, 'neu': 0.804, 'pos': 0.146, 'compound': 0.6496}"
412,"{'neg': 0.07, 'neu': 0.694, 'pos': 0.236, 'compound': 0.8434}"
413,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
414,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
415,"{'neg': 0.033, 'neu': 0.84, 'pos': 0.127, 'compound': 0.644}"
416,"{'neg': 0.159, 'neu': 0.767, 'pos': 0.074, 'compound': -0.4404}"
417,"{'neg': 0.0, 'neu': 0.548, 'pos': 0.452, 'compound': 0.5106}"
418,"{'neg': 0.126, 'neu': 0.725, 'pos': 0.149, 'compound': -0.1189}"
419,"{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.7841}"
420,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
421,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
422,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
423,"{'neg': 0.073, 'neu': 0.927, 'pos': 0.0, 'compound': -0.296}"
424,"{'neg': 0.455, 'neu': 0.545, 'pos': 0.0, 'compound': -0.3612}"
425,"{'neg': 0.241, 'neu': 0.759, 'pos': 0.0, 'compound': -0.2263}"
426,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
427,"{'neg': 0.085, 'neu': 0.837, 'pos': 0.078, 'compound': -0.0772}"
428,"{'neg': 0.072, 'neu': 0.901, 'pos': 0.027, 'compound': -0.3274}"
429,"{'neg': 0.144, 'neu': 0.856, 'pos': 0.0, 'compound': -0.4019}"
430,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
431,"{'neg': 0.0, 'neu': 0.879, 'pos': 0.121, 'compound': 0.7096}"
432,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.2235}"
433,"{'neg': 0.092, 'neu': 0.908, 'pos': 0.0, 'compound': -0.8573}"
434,"{'neg': 0.133, 'neu': 0.801, 'pos': 0.066, 'compound': -0.8074}"
435,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
436,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
437,"{'neg': 0.111, 'neu': 0.711, 'pos': 0.178, 'compound': 0.5187}"
438,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
439,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
440,"{'neg': 0.035, 'neu': 0.85, 'pos': 0.115, 'compound': 0.9784}"
441,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.6322}"
442,"{'neg': 0.046, 'neu': 0.856, 'pos': 0.098, 'compound': 0.3919}"
443,"{'neg': 0.073, 'neu': 0.773, 'pos': 0.155, 'compound': 0.3827}"
444,"{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.6597}"
445,"{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.2732}"
446,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
447,"{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.4215}"
448,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
449,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
450,"{'neg': 0.073, 'neu': 0.927, 'pos': 0.0, 'compound': -0.296}"
451,"{'neg': 0.071, 'neu': 0.883, 'pos': 0.046, 'compound': -0.4497}"
452,"{'neg': 0.092, 'neu': 0.8, 'pos': 0.108, 'compound': 0.1027}"
453,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.5413}"
454,"{'neg': 0.029, 'neu': 0.84, 'pos': 0.13, 'compound': 0.9323}"
455,"{'neg': 0.073, 'neu': 0.927, 'pos': 0.0, 'compound': -0.2023}"
456,"{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.2382}"
457,"{'neg': 0.0, 'neu': 0.912, 'pos': 0.088, 'compound': 0.3612}"
458,"{'neg': 0.0, 'neu': 0.974, 'pos': 0.026, 'compound': 0.0258}"
459,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.4215}"
460,"{'neg': 0.0, 'neu': 0.955, 'pos': 0.045, 'compound': 0.25}"
461,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.2263}"
462,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.7579}"
463,"{'neg': 0.05, 'neu': 0.895, 'pos': 0.055, 'compound': 0.0557}"
464,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
465,"{'neg': 0.0, 'neu': 0.742, 'pos': 0.258, 'compound': 0.7096}"
466,"{'neg': 0.0, 'neu': 0.592, 'pos': 0.408, 'compound': 0.7351}"
467,"{'neg': 0.05, 'neu': 0.9, 'pos': 0.05, 'compound': 0.0022}"
468,"{'neg': 0.0, 'neu': 0.963, 'pos': 0.037, 'compound': 0.4696}"
469,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
470,"{'neg': 0.0, 'neu': 0.943, 'pos': 0.057, 'compound': 0.2023}"
471,"{'neg': 0.0, 'neu': 0.983, 'pos': 0.017, 'compound': 0.296}"
472,"{'neg': 0.114, 'neu': 0.886, 'pos': 0.0, 'compound': -0.612}"
473,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4019}"
474,"{'neg': 0.0, 'neu': 0.853, 'pos': 0.147, 'compound': 0.4215}"
475,"{'neg': 0.029, 'neu': 0.809, 'pos': 0.162, 'compound': 0.8658}"
476,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
477,"{'neg': 0.0, 'neu': 0.566, 'pos': 0.434, 'compound': 0.5574}"
478,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
479,"{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.4404}"
480,"{'neg': 0.0, 'neu': 0.572, 'pos': 0.428, 'compound': 0.4574}"
481,"{'neg': 0.0, 'neu': 0.868, 'pos': 0.132, 'compound': 0.4404}"
482,"{'neg': 0.141, 'neu': 0.491, 'pos': 0.368, 'compound': 0.5719}"
483,"{'neg': 0.033, 'neu': 0.928, 'pos': 0.038, 'compound': 0.1007}"
484,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.7901}"
485,"{'neg': 0.078, 'neu': 0.859, 'pos': 0.063, 'compound': -0.1461}"
486,"{'neg': 0.214, 'neu': 0.679, 'pos': 0.108, 'compound': -0.743}"
487,"{'neg': 0.139, 'neu': 0.594, 'pos': 0.267, 'compound': 0.3182}"
488,"{'neg': 0.069, 'neu': 0.931, 'pos': 0.0, 'compound': -0.4215}"
489,"{'neg': 0.235, 'neu': 0.691, 'pos': 0.075, 'compound': -0.5859}"
490,"{'neg': 0.163, 'neu': 0.741, 'pos': 0.096, 'compound': -0.2263}"
491,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
492,"{'neg': 0.066, 'neu': 0.934, 'pos': 0.0, 'compound': -0.5499}"
493,"{'neg': 0.039, 'neu': 0.911, 'pos': 0.05, 'compound': 0.168}"
494,"{'neg': 0.069, 'neu': 0.931, 'pos': 0.0, 'compound': -0.4215}"
495,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
496,"{'neg': 0.086, 'neu': 0.914, 'pos': 0.0, 'compound': -0.1779}"
497,"{'neg': 0.104, 'neu': 0.896, 'pos': 0.0, 'compound': -0.5423}"
498,"{'neg': 0.069, 'neu': 0.823, 'pos': 0.108, 'compound': 0.3612}"
499,"{'neg': 0.02, 'neu': 0.953, 'pos': 0.027, 'compound': -0.1154}"
500,"{'neg': 0.06, 'neu': 0.792, 'pos': 0.149, 'compound': 0.9026}"
501,"{'neg': 0.0, 'neu': 0.933, 'pos': 0.067, 'compound': 0.4215}"
502,"{'neg': 0.095, 'neu': 0.905, 'pos': 0.0, 'compound': -0.4696}"
503,"{'neg': 0.102, 'neu': 0.799, 'pos': 0.099, 'compound': -0.0516}"
504,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
505,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
506,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
507,"{'neg': 0.0, 'neu': 0.97, 'pos': 0.03, 'compound': 0.2382}"
508,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
509,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
510,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.68}"
511,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
512,"{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.4215}"
513,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
514,"{'neg': 0.0, 'neu': 0.955, 'pos': 0.045, 'compound': 0.3612}"
515,"{'neg': 0.052, 'neu': 0.847, 'pos': 0.101, 'compound': 0.775}"
516,"{'neg': 0.0, 'neu': 0.868, 'pos': 0.132, 'compound': 0.7717}"
517,"{'neg': 0.076, 'neu': 0.924, 'pos': 0.0, 'compound': -0.2411}"
518,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
519,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
520,"{'neg': 0.0, 'neu': 0.942, 'pos': 0.058, 'compound': 0.0772}"
521,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
522,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.7783}"
523,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
524,"{'neg': 0.066, 'neu': 0.745, 'pos': 0.189, 'compound': 0.8519}"
525,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
526,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
527,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
528,"{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.4019}"
529,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
530,"{'neg': 0.113, 'neu': 0.753, 'pos': 0.134, 'compound': 0.126}"
531,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
532,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
533,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.3089}"
534,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
535,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
536,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
537,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
538,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
539,"{'neg': 0.0, 'neu': 0.907, 'pos': 0.093, 'compound': 0.3818}"
540,"{'neg': 0.103, 'neu': 0.784, 'pos': 0.113, 'compound': 0.2086}"
541,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
542,"{'neg': 0.026, 'neu': 0.92, 'pos': 0.054, 'compound': 0.3134}"
543,"{'neg': 0.031, 'neu': 0.709, 'pos': 0.261, 'compound': 0.9005}"
544,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
545,"{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.7883}"
546,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
547,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
548,"{'neg': 0.0, 'neu': 0.465, 'pos': 0.535, 'compound': 0.3182}"
549,"{'neg': 0.135, 'neu': 0.865, 'pos': 0.0, 'compound': -0.47}"
550,"{'neg': 0.195, 'neu': 0.728, 'pos': 0.076, 'compound': -0.5574}"
551,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
552,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
553,"{'neg': 0.0, 'neu': 0.239, 'pos': 0.761, 'compound': 0.4926}"
554,"{'neg': 0.039, 'neu': 0.926, 'pos': 0.035, 'compound': -0.431}"
555,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.3736}"
556,"{'neg': 0.163, 'neu': 0.771, 'pos': 0.067, 'compound': -0.5224}"
557,"{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.7579}"
558,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
559,"{'neg': 0.0, 'neu': 0.663, 'pos': 0.337, 'compound': 0.975}"
560,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
561,"{'neg': 0.035, 'neu': 0.818, 'pos': 0.147, 'compound': 0.9705}"
562,"{'neg': 0.0, 'neu': 0.866, 'pos': 0.134, 'compound': 0.8708}"
563,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
564,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
565,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}"
566,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
567,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
568,"{'neg': 0.045, 'neu': 0.722, 'pos': 0.233, 'compound': 0.9033}"
569,"{'neg': 0.0, 'neu': 0.915, 'pos': 0.085, 'compound': 0.743}"
570,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.8496}"
571,"{'neg': 0.085, 'neu': 0.868, 'pos': 0.047, 'compound': -0.3485}"
572,"{'neg': 0.074, 'neu': 0.912, 'pos': 0.014, 'compound': -0.8299}"
573,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
574,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4753}"
575,"{'neg': 0.0, 'neu': 0.98, 'pos': 0.02, 'compound': 0.0781}"
576,"{'neg': 0.117, 'neu': 0.883, 'pos': 0.0, 'compound': -0.2755}"
577,"{'neg': 0.072, 'neu': 0.8, 'pos': 0.128, 'compound': 0.2716}"
578,"{'neg': 0.0, 'neu': 0.835, 'pos': 0.165, 'compound': 0.6531}"
579,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.4019}"
580,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
581,"{'neg': 0.101, 'neu': 0.899, 'pos': 0.0, 'compound': -0.4019}"
582,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
583,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.9562}"
584,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404}"
585,"{'neg': 0.0, 'neu': 0.76, 'pos': 0.24, 'compound': 0.8555}"
586,"{'neg': 0.022, 'neu': 0.906, 'pos': 0.072, 'compound': 0.8283}"
587,"{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.3612}"
588,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
589,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
590,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4939}"
591,"{'neg': 0.095, 'neu': 0.782, 'pos': 0.123, 'compound': 0.154}"
592,"{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.0772}"
593,"{'neg': 0.0, 'neu': 0.942, 'pos': 0.058, 'compound': 0.2263}"
594,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.6868}"
595,"{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.5023}"
596,"{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.7964}"
597,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
598,"{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.7579}"
599,"{'neg': 0.026, 'neu': 0.798, 'pos': 0.176, 'compound': 0.8562}"
600,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
601,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}"
602,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.775}"
603,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
604,"{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.4019}"
605,"{'neg': 0.146, 'neu': 0.854, 'pos': 0.0, 'compound': -0.8625}"
606,"{'neg': 0.039, 'neu': 0.934, 'pos': 0.027, 'compound': -0.2086}"
607,"{'neg': 0.0, 'neu': 0.799, 'pos': 0.201, 'compound': 0.743}"
608,"{'neg': 0.037, 'neu': 0.856, 'pos': 0.107, 'compound': 0.5499}"
609,"{'neg': 0.0, 'neu': 0.579, 'pos': 0.421, 'compound': 0.7906}"
610,"{'neg': 0.089, 'neu': 0.764, 'pos': 0.148, 'compound': 0.3853}"
611,"{'neg': 0.075, 'neu': 0.89, 'pos': 0.035, 'compound': -0.4404}"
612,"{'neg': 0.144, 'neu': 0.747, 'pos': 0.108, 'compound': -0.2406}"
