Thread,Positivity Scores
684,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
685,"{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.6542}"
686,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
687,"{'neg': 0.013, 'neu': 0.924, 'pos': 0.062, 'compound': 0.7096}"
688,"{'neg': 0.0, 'neu': 0.943, 'pos': 0.057, 'compound': 0.3612}"
689,"{'neg': 0.0, 'neu': 0.76, 'pos': 0.24, 'compound': 0.935}"
690,"{'neg': 0.041, 'neu': 0.858, 'pos': 0.101, 'compound': 0.4939}"
691,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.7003}"
692,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.4939}"
693,"{'neg': 0.116, 'neu': 0.776, 'pos': 0.108, 'compound': -0.0516}"
694,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
695,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
696,"{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.4404}"
697,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
698,"{'neg': 0.239, 'neu': 0.761, 'pos': 0.0, 'compound': -0.296}"
699,"{'neg': 0.035, 'neu': 0.885, 'pos': 0.08, 'compound': 0.4329}"
700,"{'neg': 0.0, 'neu': 0.897, 'pos': 0.103, 'compound': 0.34}"
701,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
702,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
703,"{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.7871}"
704,"{'neg': 0.157, 'neu': 0.814, 'pos': 0.029, 'compound': -0.8577}"
705,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
706,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}"
707,"{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.8253}"
708,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
709,"{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.296}"
710,"{'neg': 0.037, 'neu': 0.865, 'pos': 0.098, 'compound': 0.5709}"
711,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
712,"{'neg': 0.04, 'neu': 0.877, 'pos': 0.083, 'compound': 0.6406}"
713,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
714,"{'neg': 0.013, 'neu': 0.933, 'pos': 0.054, 'compound': 0.7622}"
715,"{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.7845}"
716,"{'neg': 0.0, 'neu': 0.972, 'pos': 0.028, 'compound': 0.0387}"
717,"{'neg': 0.022, 'neu': 0.745, 'pos': 0.233, 'compound': 0.9523}"
718,"{'neg': 0.088, 'neu': 0.751, 'pos': 0.161, 'compound': 0.8399}"
719,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
720,"{'neg': 0.14, 'neu': 0.81, 'pos': 0.05, 'compound': -0.8221}"
721,"{'neg': 0.0, 'neu': 0.95, 'pos': 0.05, 'compound': 0.2023}"
722,"{'neg': 0.086, 'neu': 0.914, 'pos': 0.0, 'compound': -0.5994}"
723,"{'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.3054}"
724,"{'neg': 0.148, 'neu': 0.781, 'pos': 0.071, 'compound': -0.7052}"
725,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.4404}"
726,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.2023}"
727,"{'neg': 0.197, 'neu': 0.803, 'pos': 0.0, 'compound': -0.7096}"
728,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
729,"{'neg': 0.265, 'neu': 0.735, 'pos': 0.0, 'compound': -0.5574}"
730,"{'neg': 0.111, 'neu': 0.889, 'pos': 0.0, 'compound': -0.7906}"
731,"{'neg': 0.067, 'neu': 0.933, 'pos': 0.0, 'compound': -0.4836}"
732,"{'neg': 0.044, 'neu': 0.823, 'pos': 0.133, 'compound': 0.931}"
733,"{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.4019}"
734,"{'neg': 0.071, 'neu': 0.838, 'pos': 0.091, 'compound': -0.2523}"
735,"{'neg': 0.403, 'neu': 0.597, 'pos': 0.0, 'compound': -0.4019}"
736,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
737,"{'neg': 0.099, 'neu': 0.901, 'pos': 0.0, 'compound': -0.6322}"
738,"{'neg': 0.129, 'neu': 0.871, 'pos': 0.0, 'compound': -0.4019}"
739,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
740,"{'neg': 0.064, 'neu': 0.857, 'pos': 0.08, 'compound': 0.4137}"
741,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
742,"{'neg': 0.09, 'neu': 0.864, 'pos': 0.046, 'compound': -0.34}"
743,"{'neg': 0.033, 'neu': 0.911, 'pos': 0.055, 'compound': 0.7297}"
744,"{'neg': 0.0, 'neu': 0.917, 'pos': 0.083, 'compound': 0.8493}"
745,"{'neg': 0.0, 'neu': 0.941, 'pos': 0.059, 'compound': 0.4019}"
746,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
747,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
748,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}"
749,"{'neg': 0.0, 'neu': 0.837, 'pos': 0.163, 'compound': 0.753}"
750,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
751,"{'neg': 0.0, 'neu': 0.361, 'pos': 0.639, 'compound': 0.6486}"
752,"{'neg': 0.0, 'neu': 0.788, 'pos': 0.212, 'compound': 0.9504}"
753,"{'neg': 0.0, 'neu': 0.916, 'pos': 0.084, 'compound': 0.296}"
754,"{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.2732}"
755,"{'neg': 0.0, 'neu': 0.935, 'pos': 0.065, 'compound': 0.4098}"
756,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
757,"{'neg': 0.0, 'neu': 0.959, 'pos': 0.041, 'compound': 0.3595}"
758,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
759,"{'neg': 0.076, 'neu': 0.924, 'pos': 0.0, 'compound': -0.5632}"
760,"{'neg': 0.239, 'neu': 0.761, 'pos': 0.0, 'compound': -0.296}"
761,"{'neg': 0.0, 'neu': 0.921, 'pos': 0.079, 'compound': 0.4404}"
762,"{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.5267}"
763,"{'neg': 0.0, 'neu': 0.27, 'pos': 0.73, 'compound': 0.4019}"
764,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
765,"{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.6369}"
766,"{'neg': 0.0, 'neu': 0.983, 'pos': 0.017, 'compound': 0.3612}"
767,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.7936}"
768,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
769,"{'neg': 0.0, 'neu': 0.813, 'pos': 0.187, 'compound': 0.9358}"
770,"{'neg': 0.064, 'neu': 0.92, 'pos': 0.016, 'compound': -0.2263}"
771,"{'neg': 0.07, 'neu': 0.93, 'pos': 0.0, 'compound': -0.3612}"
772,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
773,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
774,"{'neg': 0.107, 'neu': 0.893, 'pos': 0.0, 'compound': -0.0516}"
775,"{'neg': 0.015, 'neu': 0.897, 'pos': 0.088, 'compound': 0.8481}"
776,"{'neg': 0.0, 'neu': 0.943, 'pos': 0.057, 'compound': 0.34}"
777,"{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.7579}"
778,"{'neg': 0.0, 'neu': 0.961, 'pos': 0.039, 'compound': 0.0258}"
779,"{'neg': 0.04, 'neu': 0.831, 'pos': 0.128, 'compound': 0.7967}"
780,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
781,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
782,"{'neg': 0.059, 'neu': 0.941, 'pos': 0.0, 'compound': -0.25}"
783,"{'neg': 0.376, 'neu': 0.624, 'pos': 0.0, 'compound': -0.3412}"
784,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
785,"{'neg': 0.029, 'neu': 0.814, 'pos': 0.157, 'compound': 0.8807}"
786,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.7901}"
787,"{'neg': 0.047, 'neu': 0.826, 'pos': 0.127, 'compound': 0.5719}"
788,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.7003}"
789,"{'neg': 0.079, 'neu': 0.921, 'pos': 0.0, 'compound': -0.2684}"
790,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.296}"
791,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
792,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
793,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.7351}"
794,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
795,"{'neg': 0.0, 'neu': 0.848, 'pos': 0.152, 'compound': 0.6662}"
796,"{'neg': 0.0, 'neu': 0.942, 'pos': 0.058, 'compound': 0.5845}"
797,"{'neg': 0.0, 'neu': 0.858, 'pos': 0.142, 'compound': 0.4857}"
798,"{'neg': 0.0, 'neu': 0.897, 'pos': 0.103, 'compound': 0.7789}"
799,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}"
800,"{'neg': 0.0, 'neu': 0.619, 'pos': 0.381, 'compound': 0.4738}"
801,"{'neg': 0.0, 'neu': 0.868, 'pos': 0.132, 'compound': 0.4767}"
802,"{'neg': 0.066, 'neu': 0.901, 'pos': 0.032, 'compound': -0.296}"
803,"{'neg': 0.043, 'neu': 0.957, 'pos': 0.0, 'compound': -0.1531}"
804,"{'neg': 0.023, 'neu': 0.977, 'pos': 0.0, 'compound': -0.0572}"
805,"{'neg': 0.0, 'neu': 0.915, 'pos': 0.085, 'compound': 0.6369}"
806,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.4939}"
807,"{'neg': 0.0, 'neu': 0.968, 'pos': 0.032, 'compound': 0.3612}"
808,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
809,"{'neg': 0.0, 'neu': 0.334, 'pos': 0.666, 'compound': 0.7177}"
810,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
811,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
812,"{'neg': 0.069, 'neu': 0.931, 'pos': 0.0, 'compound': -0.3182}"
813,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
814,"{'neg': 0.0, 'neu': 0.931, 'pos': 0.069, 'compound': 0.5411}"
815,"{'neg': 0.0, 'neu': 0.813, 'pos': 0.187, 'compound': 0.723}"
816,"{'neg': 0.155, 'neu': 0.763, 'pos': 0.082, 'compound': -0.3318}"
817,"{'neg': 0.0, 'neu': 0.94, 'pos': 0.06, 'compound': 0.2023}"
818,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
819,"{'neg': 0.122, 'neu': 0.878, 'pos': 0.0, 'compound': -0.3612}"
820,"{'neg': 0.1, 'neu': 0.699, 'pos': 0.201, 'compound': 0.3182}"
821,"{'neg': 0.048, 'neu': 0.871, 'pos': 0.08, 'compound': 0.2899}"
822,"{'neg': 0.045, 'neu': 0.923, 'pos': 0.032, 'compound': -0.2359}"
823,"{'neg': 0.221, 'neu': 0.779, 'pos': 0.0, 'compound': -0.6249}"
824,"{'neg': 0.096, 'neu': 0.904, 'pos': 0.0, 'compound': -0.3736}"
825,"{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.5859}"
826,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3612}"
827,"{'neg': 0.0, 'neu': 0.577, 'pos': 0.423, 'compound': 0.296}"
828,"{'neg': 0.0, 'neu': 0.239, 'pos': 0.761, 'compound': 0.4926}"
829,"{'neg': 0.0, 'neu': 0.606, 'pos': 0.394, 'compound': 0.5023}"
830,"{'neg': 0.093, 'neu': 0.907, 'pos': 0.0, 'compound': -0.8229}"
831,"{'neg': 0.0, 'neu': 0.963, 'pos': 0.037, 'compound': 0.264}"
832,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
833,"{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3612}"
834,"{'neg': 0.0, 'neu': 0.677, 'pos': 0.323, 'compound': 0.7964}"
835,"{'neg': 0.157, 'neu': 0.843, 'pos': 0.0, 'compound': -0.3818}"
836,"{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.6868}"
837,"{'neg': 0.0, 'neu': 0.973, 'pos': 0.027, 'compound': 0.2263}"
838,"{'neg': 0.039, 'neu': 0.937, 'pos': 0.024, 'compound': -0.2534}"
839,"{'neg': 0.0, 'neu': 0.915, 'pos': 0.085, 'compound': 0.1926}"
840,"{'neg': 0.04, 'neu': 0.96, 'pos': 0.0, 'compound': -0.2144}"
841,"{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.4019}"
842,"{'neg': 0.074, 'neu': 0.838, 'pos': 0.088, 'compound': 0.1091}"
843,"{'neg': 0.0, 'neu': 0.971, 'pos': 0.029, 'compound': 0.0772}"
844,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
845,"{'neg': 0.052, 'neu': 0.879, 'pos': 0.069, 'compound': 0.2263}"
846,"{'neg': 0.157, 'neu': 0.843, 'pos': 0.0, 'compound': -0.4196}"
847,"{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.3182}"
848,"{'neg': 0.0, 'neu': 0.695, 'pos': 0.305, 'compound': 0.8645}"
849,"{'neg': 0.107, 'neu': 0.893, 'pos': 0.0, 'compound': -0.25}"
850,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
851,"{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.4386}"
852,"{'neg': 0.041, 'neu': 0.946, 'pos': 0.013, 'compound': -0.5697}"
853,"{'neg': 0.095, 'neu': 0.905, 'pos': 0.0, 'compound': -0.3069}"
854,"{'neg': 0.0, 'neu': 0.661, 'pos': 0.339, 'compound': 0.7717}"
855,"{'neg': 0.0, 'neu': 0.583, 'pos': 0.417, 'compound': 0.5106}"
856,"{'neg': 0.0, 'neu': 0.941, 'pos': 0.059, 'compound': 0.3612}"
857,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.4404}"
858,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
859,"{'neg': 0.171, 'neu': 0.829, 'pos': 0.0, 'compound': -0.4767}"
860,"{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.0772}"
861,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
862,"{'neg': 0.068, 'neu': 0.922, 'pos': 0.01, 'compound': -0.9545}"
863,"{'neg': 0.049, 'neu': 0.871, 'pos': 0.081, 'compound': 0.3612}"
864,"{'neg': 0.084, 'neu': 0.874, 'pos': 0.042, 'compound': -0.3182}"
865,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
866,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
867,"{'neg': 0.0, 'neu': 0.782, 'pos': 0.218, 'compound': 0.6666}"
868,"{'neg': 0.13, 'neu': 0.766, 'pos': 0.104, 'compound': 0.1926}"
869,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
870,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4939}"
871,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
872,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
873,"{'neg': 0.064, 'neu': 0.762, 'pos': 0.174, 'compound': 0.5574}"
874,"{'neg': 0.078, 'neu': 0.922, 'pos': 0.0, 'compound': -0.2755}"
875,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
876,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
877,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.4549}"
878,"{'neg': 0.149, 'neu': 0.851, 'pos': 0.0, 'compound': -0.4215}"
879,"{'neg': 0.113, 'neu': 0.777, 'pos': 0.11, 'compound': -0.2732}"
880,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.5719}"
881,"{'neg': 0.0, 'neu': 0.973, 'pos': 0.027, 'compound': 0.1306}"
882,"{'neg': 0.075, 'neu': 0.888, 'pos': 0.037, 'compound': -0.3818}"
883,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
884,"{'neg': 0.056, 'neu': 0.881, 'pos': 0.063, 'compound': 0.2387}"
885,"{'neg': 0.0, 'neu': 0.236, 'pos': 0.764, 'compound': 0.8658}"
886,"{'neg': 0.0, 'neu': 0.239, 'pos': 0.761, 'compound': 0.4926}"
887,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
888,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
889,"{'neg': 0.064, 'neu': 0.936, 'pos': 0.0, 'compound': -0.4767}"
890,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.3612}"
891,"{'neg': 0.066, 'neu': 0.894, 'pos': 0.04, 'compound': -0.5873}"
892,"{'neg': 0.0, 'neu': 0.484, 'pos': 0.516, 'compound': 0.4926}"
893,"{'neg': 0.0, 'neu': 0.426, 'pos': 0.574, 'compound': 0.6588}"
894,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
895,"{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.4939}"
896,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
897,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
898,"{'neg': 0.0, 'neu': 0.939, 'pos': 0.061, 'compound': 0.0772}"
899,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
900,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6249}"
901,"{'neg': 0.055, 'neu': 0.855, 'pos': 0.09, 'compound': 0.7839}"
902,"{'neg': 0.081, 'neu': 0.772, 'pos': 0.148, 'compound': 0.8573}"
903,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
904,"{'neg': 0.033, 'neu': 0.891, 'pos': 0.076, 'compound': 0.3736}"
905,"{'neg': 0.114, 'neu': 0.886, 'pos': 0.0, 'compound': -0.4767}"
906,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.6486}"
907,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
908,"{'neg': 0.036, 'neu': 0.82, 'pos': 0.143, 'compound': 0.8482}"
909,"{'neg': 0.0, 'neu': 0.935, 'pos': 0.065, 'compound': 0.1901}"
910,"{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.296}"
911,"{'neg': 0.0, 'neu': 0.944, 'pos': 0.056, 'compound': 0.0772}"
912,"{'neg': 0.0, 'neu': 0.919, 'pos': 0.081, 'compound': 0.2508}"
913,"{'neg': 0.111, 'neu': 0.87, 'pos': 0.019, 'compound': -0.9281}"
914,"{'neg': 0.133, 'neu': 0.867, 'pos': 0.0, 'compound': -0.6808}"
915,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.4404}"
916,"{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.2235}"
917,"{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.5337}"
918,"{'neg': 0.051, 'neu': 0.949, 'pos': 0.0, 'compound': -0.1179}"
919,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
920,"{'neg': 0.0, 'neu': 0.939, 'pos': 0.061, 'compound': 0.7695}"
921,"{'neg': 0.013, 'neu': 0.966, 'pos': 0.021, 'compound': 0.128}"
922,"{'neg': 0.159, 'neu': 0.801, 'pos': 0.04, 'compound': -0.7003}"
923,"{'neg': 0.24, 'neu': 0.553, 'pos': 0.207, 'compound': -0.1779}"
924,"{'neg': 0.109, 'neu': 0.891, 'pos': 0.0, 'compound': -0.2982}"
925,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
926,"{'neg': 0.09, 'neu': 0.887, 'pos': 0.023, 'compound': -0.6216}"
927,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.4019}"
928,"{'neg': 0.0, 'neu': 0.911, 'pos': 0.089, 'compound': 0.5448}"
929,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
930,"{'neg': 0.0, 'neu': 0.931, 'pos': 0.069, 'compound': 0.6539}"
931,"{'neg': 0.0, 'neu': 0.362, 'pos': 0.638, 'compound': 0.6476}"
932,"{'neg': 0.0, 'neu': 0.822, 'pos': 0.178, 'compound': 0.0772}"
933,"{'neg': 0.079, 'neu': 0.888, 'pos': 0.032, 'compound': -0.7038}"
934,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
935,"{'neg': 0.047, 'neu': 0.818, 'pos': 0.135, 'compound': 0.6519}"
936,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
937,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.6808}"
938,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}"
939,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
940,"{'neg': 0.097, 'neu': 0.848, 'pos': 0.055, 'compound': -0.8105}"
941,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
942,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
943,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
944,"{'neg': 0.127, 'neu': 0.785, 'pos': 0.088, 'compound': -0.3655}"
945,"{'neg': 0.058, 'neu': 0.853, 'pos': 0.09, 'compound': 0.3612}"
946,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
947,"{'neg': 0.0, 'neu': 0.975, 'pos': 0.025, 'compound': 0.3182}"
948,"{'neg': 0.039, 'neu': 0.894, 'pos': 0.067, 'compound': 0.2168}"
949,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}"
950,"{'neg': 0.0, 'neu': 0.553, 'pos': 0.447, 'compound': 0.836}"
951,"{'neg': 0.0, 'neu': 0.618, 'pos': 0.382, 'compound': 0.872}"
952,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
953,"{'neg': 0.024, 'neu': 0.842, 'pos': 0.134, 'compound': 0.8885}"
954,"{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.4019}"
955,"{'neg': 0.0, 'neu': 0.569, 'pos': 0.431, 'compound': 0.891}"
956,"{'neg': 0.0, 'neu': 0.387, 'pos': 0.613, 'compound': 0.8591}"
957,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.8519}"
958,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
959,"{'neg': 0.027, 'neu': 0.858, 'pos': 0.115, 'compound': 0.8205}"
960,"{'neg': 0.0, 'neu': 0.782, 'pos': 0.218, 'compound': 0.6476}"
961,"{'neg': 0.05, 'neu': 0.927, 'pos': 0.023, 'compound': -0.4374}"
962,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.9509}"
963,"{'neg': 0.062, 'neu': 0.938, 'pos': 0.0, 'compound': -0.4576}"
964,"{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.5574}"
965,"{'neg': 0.343, 'neu': 0.657, 'pos': 0.0, 'compound': -0.8553}"
966,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
967,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
968,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
969,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.7413}"
970,"{'neg': 0.0, 'neu': 0.911, 'pos': 0.089, 'compound': 0.1901}"
971,"{'neg': 0.061, 'neu': 0.714, 'pos': 0.225, 'compound': 0.6808}"
972,"{'neg': 0.0, 'neu': 0.639, 'pos': 0.361, 'compound': 0.7845}"
973,"{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.5927}"
974,"{'neg': 0.084, 'neu': 0.716, 'pos': 0.2, 'compound': 0.8343}"
975,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
976,"{'neg': 0.026, 'neu': 0.817, 'pos': 0.157, 'compound': 0.9299}"
977,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.807}"
978,"{'neg': 0.148, 'neu': 0.852, 'pos': 0.0, 'compound': -0.8105}"
979,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
980,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
981,"{'neg': 0.0, 'neu': 0.883, 'pos': 0.117, 'compound': 0.8095}"
982,"{'neg': 0.028, 'neu': 0.936, 'pos': 0.037, 'compound': -0.0387}"
983,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
984,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
985,"{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.4215}"
986,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
987,"{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.7783}"
988,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
989,"{'neg': 0.15, 'neu': 0.796, 'pos': 0.054, 'compound': -0.628}"
